nombre_embalse	fecha	hora	cota
PANGUE	2022-09-01	24	508,66
POLCURA	2022-09-01	24	734,87
RALCO	2022-09-01	24	722,51
RAPEL	2022-09-01	24	104,12
ANGOSTURA	2022-09-02	1	316,7
CHAPO	2022-09-02	1	239,37
COLBUN	2022-09-02	1	422,4
INVERNADA	2022-09-02	1	1282,81
LAJA	2022-09-02	1	1316,62
MACHICURA	2022-09-02	1	256,56
MAULE	2022-09-02	1	2158,38
MELADO	2022-09-02	1	642,89
PANGUE	2022-09-02	1	508,64
POLCURA	2022-09-02	1	734,83
RALCO	2022-09-02	1	722,5
RAPEL	2022-09-02	1	104,12
ANGOSTURA	2022-09-02	2	316,67
CHAPO	2022-09-02	2	239,37
COLBUN	2022-09-02	2	422,4
INVERNADA	2022-09-02	2	1282,81
LAJA	2022-09-02	2	1316,62
MACHICURA	2022-09-02	2	256,54
MAULE	2022-09-02	2	2158,38
MELADO	2022-09-02	2	642,9
PANGUE	2022-09-02	2	508,59
POLCURA	2022-09-02	2	734,79
RALCO	2022-09-02	2	722,49
RAPEL	2022-09-02	2	104,12
ANGOSTURA	2022-09-02	3	316,68
CHAPO	2022-09-02	3	239,37
COLBUN	2022-09-02	3	422,42
INVERNADA	2022-09-02	3	1282,81
LAJA	2022-09-02	3	1316,62
MACHICURA	2022-09-02	3	256,51
MAULE	2022-09-02	3	2158,38
MELADO	2022-09-02	3	642,93
PANGUE	2022-09-02	3	508,48
POLCURA	2022-09-02	3	734,74
RALCO	2022-09-02	3	722,49
RAPEL	2022-09-02	3	104,12
ANGOSTURA	2022-09-02	4	316,73
CHAPO	2022-09-02	4	239,37
COLBUN	2022-09-02	4	422,43
INVERNADA	2022-09-02	4	1282,81
LAJA	2022-09-02	4	1316,62
MACHICURA	2022-09-02	4	256,46
MAULE	2022-09-02	4	2158,38
MELADO	2022-09-02	4	642,97
PANGUE	2022-09-02	4	508,35
POLCURA	2022-09-02	4	734,7
RALCO	2022-09-02	4	722,49
RAPEL	2022-09-02	4	104,12
ANGOSTURA	2022-09-02	5	316,82
CHAPO	2022-09-02	5	239,36
COLBUN	2022-09-02	5	422,44
INVERNADA	2022-09-02	5	1282,81
LAJA	2022-09-02	5	1316,62
MACHICURA	2022-09-02	5	256,44
MAULE	2022-09-02	5	2158,38
MELADO	2022-09-02	5	642,98
PANGUE	2022-09-02	5	508,32
POLCURA	2022-09-02	5	734,63
RALCO	2022-09-02	5	722,48
RAPEL	2022-09-02	5	104,12
ANGOSTURA	2022-09-02	6	316,86
CHAPO	2022-09-02	6	239,36
COLBUN	2022-09-02	6	422,45
INVERNADA	2022-09-02	6	1282,81
LAJA	2022-09-02	6	1316,62
MACHICURA	2022-09-02	6	256,41
MAULE	2022-09-02	6	2158,38
MELADO	2022-09-02	6	643,0
PANGUE	2022-09-02	6	508,35
POLCURA	2022-09-02	6	734,6
RALCO	2022-09-02	6	722,48
RAPEL	2022-09-02	6	104,12
ANGOSTURA	2022-09-02	7	316,81
CHAPO	2022-09-02	7	239,36
COLBUN	2022-09-02	7	422,45
INVERNADA	2022-09-02	7	1282,82
LAJA	2022-09-02	7	1316,62
MACHICURA	2022-09-02	7	256,45
MAULE	2022-09-02	7	2158,38
MELADO	2022-09-02	7	643,02
PANGUE	2022-09-02	7	508,29
POLCURA	2022-09-02	7	734,6
RALCO	2022-09-02	7	722,47
RAPEL	2022-09-02	7	104,1
ANGOSTURA	2022-09-02	8	316,81
CHAPO	2022-09-02	8	239,36
COLBUN	2022-09-02	8	422,46
INVERNADA	2022-09-02	8	1282,82
LAJA	2022-09-02	8	1316,62
MACHICURA	2022-09-02	8	256,49
MAULE	2022-09-02	8	2158,38
MELADO	2022-09-02	8	643,06
PANGUE	2022-09-02	8	508,39
POLCURA	2022-09-02	8	734,53
RALCO	2022-09-02	8	722,45
RAPEL	2022-09-02	8	104,09
ANGOSTURA	2022-09-02	9	316,93
CHAPO	2022-09-02	9	239,36
COLBUN	2022-09-02	9	422,48
INVERNADA	2022-09-02	9	1282,83
LAJA	2022-09-02	9	1316,62
MACHICURA	2022-09-02	9	256,45
MAULE	2022-09-02	9	2158,38
MELADO	2022-09-02	9	643,1
PANGUE	2022-09-02	9	508,47
POLCURA	2022-09-02	9	734,51
RALCO	2022-09-02	9	722,46
RAPEL	2022-09-02	9	104,08
ANGOSTURA	2022-09-02	10	316,89
CHAPO	2022-09-02	10	239,36
COLBUN	2022-09-02	10	422,49
INVERNADA	2022-09-02	10	1282,84
LAJA	2022-09-02	10	1316,62
MACHICURA	2022-09-02	10	256,43
MAULE	2022-09-02	10	2158,38
MELADO	2022-09-02	10	643,16
PANGUE	2022-09-02	10	508,59
POLCURA	2022-09-02	10	734,47
RALCO	2022-09-02	10	722,46
RAPEL	2022-09-02	10	104,07
ANGOSTURA	2022-09-02	11	316,67
CHAPO	2022-09-02	11	239,36
COLBUN	2022-09-02	11	422,5
INVERNADA	2022-09-02	11	1282,86
LAJA	2022-09-02	11	1316,62
MACHICURA	2022-09-02	11	256,42
MAULE	2022-09-02	11	2158,38
MELADO	2022-09-02	11	643,31
PANGUE	2022-09-02	11	508,69
POLCURA	2022-09-02	11	734,39
RALCO	2022-09-02	11	722,46
RAPEL	2022-09-02	11	104,06
ANGOSTURA	2022-09-02	12	316,44
CHAPO	2022-09-02	12	239,36
COLBUN	2022-09-02	12	422,48
INVERNADA	2022-09-02	12	1282,87
LAJA	2022-09-02	12	1316,62
MACHICURA	2022-09-02	12	256,54
MAULE	2022-09-02	12	2158,38
MELADO	2022-09-02	12	643,46
PANGUE	2022-09-02	12	508,77
POLCURA	2022-09-02	12	734,57
RALCO	2022-09-02	12	722,47
RAPEL	2022-09-02	12	104,07
ANGOSTURA	2022-09-02	13	316,31
CHAPO	2022-09-02	13	239,35
COLBUN	2022-09-02	13	422,47
INVERNADA	2022-09-02	13	1282,87
LAJA	2022-09-02	13	1316,62
MACHICURA	2022-09-02	13	256,67
MAULE	2022-09-02	13	2158,38
MELADO	2022-09-02	13	643,61
PANGUE	2022-09-02	13	508,82
POLCURA	2022-09-02	13	734,77
RALCO	2022-09-02	13	722,49
RAPEL	2022-09-02	13	104,07
ANGOSTURA	2022-09-02	14	316,31
CHAPO	2022-09-02	14	239,35
COLBUN	2022-09-02	14	422,46
INVERNADA	2022-09-02	14	1282,88
LAJA	2022-09-02	14	1316,62
MACHICURA	2022-09-02	14	256,65
MAULE	2022-09-02	14	2158,38
MELADO	2022-09-02	14	643,75
PANGUE	2022-09-02	14	508,84
POLCURA	2022-09-02	14	734,93
RALCO	2022-09-02	14	722,51
RAPEL	2022-09-02	14	104,06
ANGOSTURA	2022-09-02	15	316,34
CHAPO	2022-09-02	15	239,34
COLBUN	2022-09-02	15	422,46
INVERNADA	2022-09-02	15	1282,88
LAJA	2022-09-02	15	1316,62
MACHICURA	2022-09-02	15	256,61
MAULE	2022-09-02	15	2158,38
MELADO	2022-09-02	15	643,76
PANGUE	2022-09-02	15	508,87
POLCURA	2022-09-02	15	735,13
RALCO	2022-09-02	15	722,51
RAPEL	2022-09-02	15	104,07
ANGOSTURA	2022-09-02	16	316,37
CHAPO	2022-09-02	16	239,34
COLBUN	2022-09-02	16	422,47
INVERNADA	2022-09-02	16	1282,89
LAJA	2022-09-02	16	1316,62
MACHICURA	2022-09-02	16	256,59
MAULE	2022-09-02	16	2158,38
MELADO	2022-09-02	16	643,8
PANGUE	2022-09-02	16	508,92
POLCURA	2022-09-02	16	735,42
RALCO	2022-09-02	16	722,53
RAPEL	2022-09-02	16	104,07
ANGOSTURA	2022-09-02	17	316,37
CHAPO	2022-09-02	17	239,34
COLBUN	2022-09-02	17	422,49
INVERNADA	2022-09-02	17	1282,89
LAJA	2022-09-02	17	1316,62
MACHICURA	2022-09-02	17	256,56
MAULE	2022-09-02	17	2158,38
MELADO	2022-09-02	17	643,82
PANGUE	2022-09-02	17	508,95
POLCURA	2022-09-02	17	735,61
RALCO	2022-09-02	17	722,53
RAPEL	2022-09-02	17	104,06
ANGOSTURA	2022-09-02	18	316,21
CHAPO	2022-09-02	18	239,34
COLBUN	2022-09-02	18	422,5
INVERNADA	2022-09-02	18	1282,9
LAJA	2022-09-02	18	1316,62
MACHICURA	2022-09-02	18	256,57
MAULE	2022-09-02	18	2158,38
MELADO	2022-09-02	18	643,84
PANGUE	2022-09-02	18	509,03
POLCURA	2022-09-02	18	735,63
RALCO	2022-09-02	18	722,54
RAPEL	2022-09-02	18	104,05
ANGOSTURA	2022-09-02	19	316,06
CHAPO	2022-09-02	19	239,33
COLBUN	2022-09-02	19	422,5
INVERNADA	2022-09-02	19	1282,89
LAJA	2022-09-02	19	1316,62
MACHICURA	2022-09-02	19	256,64
MAULE	2022-09-02	19	2158,38
MELADO	2022-09-02	19	643,73
PANGUE	2022-09-02	19	509,05
POLCURA	2022-09-02	19	735,47
RALCO	2022-09-02	19	722,53
RAPEL	2022-09-02	19	104,04
ANGOSTURA	2022-09-02	20	316,04
CHAPO	2022-09-02	20	239,33
COLBUN	2022-09-02	20	422,51
INVERNADA	2022-09-02	20	1282,89
LAJA	2022-09-02	20	1316,62
MACHICURA	2022-09-02	20	256,77
MAULE	2022-09-02	20	2158,38
MELADO	2022-09-02	20	643,59
PANGUE	2022-09-02	20	509,1
POLCURA	2022-09-02	20	735,38
RALCO	2022-09-02	20	722,52
RAPEL	2022-09-02	20	104,03
ANGOSTURA	2022-09-02	21	316,14
CHAPO	2022-09-02	21	239,32
COLBUN	2022-09-02	21	422,5
INVERNADA	2022-09-02	21	1282,89
LAJA	2022-09-02	21	1316,62
MACHICURA	2022-09-02	21	256,88
MAULE	2022-09-02	21	2158,38
MELADO	2022-09-02	21	643,5
PANGUE	2022-09-02	21	509,06
POLCURA	2022-09-02	21	735,4
RALCO	2022-09-02	21	722,49
RAPEL	2022-09-02	21	104,04
ANGOSTURA	2022-09-02	22	316,32
CHAPO	2022-09-02	22	239,32
COLBUN	2022-09-02	22	422,5
INVERNADA	2022-09-02	22	1282,89
LAJA	2022-09-02	22	1316,62
MACHICURA	2022-09-02	22	257,01
MAULE	2022-09-02	22	2158,38
MELADO	2022-09-02	22	643,44
PANGUE	2022-09-02	22	509,06
POLCURA	2022-09-02	22	735,44
RALCO	2022-09-02	22	722,47
RAPEL	2022-09-02	22	104,05
ANGOSTURA	2022-09-02	23	316,5
CHAPO	2022-09-02	23	239,32
COLBUN	2022-09-02	23	422,49
INVERNADA	2022-09-02	23	1282,9
LAJA	2022-09-02	23	1316,62
MACHICURA	2022-09-02	23	257,1
MAULE	2022-09-02	23	2158,38
MELADO	2022-09-02	23	643,35
PANGUE	2022-09-02	23	509,08
POLCURA	2022-09-02	23	735,46
RALCO	2022-09-02	23	722,45
RAPEL	2022-09-02	23	104,06
ANGOSTURA	2022-09-02	24	316,6
CHAPO	2022-09-02	24	239,31
COLBUN	2022-09-02	24	422,5
INVERNADA	2022-09-02	24	1282,91
LAJA	2022-09-02	24	1316,65
MACHICURA	2022-09-02	24	257,22
MAULE	2022-09-02	24	2158,38
MELADO	2022-09-02	24	643,27
PANGUE	2022-09-02	24	509,07
POLCURA	2022-09-02	24	735,5
RALCO	2022-09-02	24	722,44
RAPEL	2022-09-02	24	104,07
ANGOSTURA	2022-09-03	1	316,7
CHAPO	2022-09-03	1	239,31
COLBUN	2022-09-03	1	422,52
INVERNADA	2022-09-03	1	1282,92
LAJA	2022-09-03	1	1316,62
MACHICURA	2022-09-03	1	257,2
MAULE	2022-09-03	1	2158,38
MELADO	2022-09-03	1	643,16
PANGUE	2022-09-03	1	508,94
POLCURA	2022-09-03	1	735,52
RALCO	2022-09-03	1	722,44
RAPEL	2022-09-03	1	104,07
ANGOSTURA	2022-09-03	2	316,75
CHAPO	2022-09-03	2	239,31
COLBUN	2022-09-03	2	422,54
INVERNADA	2022-09-03	2	1282,93
LAJA	2022-09-03	2	1316,62
MACHICURA	2022-09-03	2	257,17
MAULE	2022-09-03	2	2158,38
MELADO	2022-09-03	2	643,03
PANGUE	2022-09-03	2	508,87
POLCURA	2022-09-03	2	735,56
RALCO	2022-09-03	2	722,43
RAPEL	2022-09-03	2	104,07
ANGOSTURA	2022-09-03	3	316,78
CHAPO	2022-09-03	3	239,31
COLBUN	2022-09-03	3	422,57
INVERNADA	2022-09-03	3	1282,93
LAJA	2022-09-03	3	1316,62
MACHICURA	2022-09-03	3	257,19
MAULE	2022-09-03	3	2158,38
MELADO	2022-09-03	3	642,89
PANGUE	2022-09-03	3	508,8
POLCURA	2022-09-03	3	735,61
RALCO	2022-09-03	3	722,44
RAPEL	2022-09-03	3	104,06
ANGOSTURA	2022-09-03	4	316,89
CHAPO	2022-09-03	4	239,31
COLBUN	2022-09-03	4	422,58
INVERNADA	2022-09-03	4	1282,94
LAJA	2022-09-03	4	1316,62
MACHICURA	2022-09-03	4	257,24
MAULE	2022-09-03	4	2158,38
MELADO	2022-09-03	4	642,75
PANGUE	2022-09-03	4	508,75
POLCURA	2022-09-03	4	735,69
RALCO	2022-09-03	4	722,44
RAPEL	2022-09-03	4	104,06
ANGOSTURA	2022-09-03	5	316,9
CHAPO	2022-09-03	5	239,31
COLBUN	2022-09-03	5	422,6
INVERNADA	2022-09-03	5	1282,95
LAJA	2022-09-03	5	1316,62
MACHICURA	2022-09-03	5	257,22
MAULE	2022-09-03	5	2158,38
MELADO	2022-09-03	5	642,62
PANGUE	2022-09-03	5	508,74
POLCURA	2022-09-03	5	735,72
RALCO	2022-09-03	5	722,44
RAPEL	2022-09-03	5	104,05
ANGOSTURA	2022-09-03	6	316,89
CHAPO	2022-09-03	6	239,31
COLBUN	2022-09-03	6	422,62
INVERNADA	2022-09-03	6	1282,96
LAJA	2022-09-03	6	1316,62
MACHICURA	2022-09-03	6	257,18
MAULE	2022-09-03	6	2158,38
MELADO	2022-09-03	6	642,49
PANGUE	2022-09-03	6	508,8
POLCURA	2022-09-03	6	735,77
RALCO	2022-09-03	6	722,44
RAPEL	2022-09-03	6	104,04
ANGOSTURA	2022-09-03	7	316,84
CHAPO	2022-09-03	7	239,31
COLBUN	2022-09-03	7	422,65
INVERNADA	2022-09-03	7	1282,96
LAJA	2022-09-03	7	1316,62
MACHICURA	2022-09-03	7	257,16
MAULE	2022-09-03	7	2158,38
MELADO	2022-09-03	7	642,34
PANGUE	2022-09-03	7	508,95
POLCURA	2022-09-03	7	735,82
RALCO	2022-09-03	7	722,41
RAPEL	2022-09-03	7	104,03
ANGOSTURA	2022-09-03	8	316,77
CHAPO	2022-09-03	8	239,31
COLBUN	2022-09-03	8	422,68
INVERNADA	2022-09-03	8	1282,98
LAJA	2022-09-03	8	1316,62
MACHICURA	2022-09-03	8	257,15
MAULE	2022-09-03	8	2158,38
MELADO	2022-09-03	8	642,22
PANGUE	2022-09-03	8	509,08
POLCURA	2022-09-03	8	735,79
RALCO	2022-09-03	8	722,42
RAPEL	2022-09-03	8	104,02
ANGOSTURA	2022-09-03	9	316,85
CHAPO	2022-09-03	9	239,31
COLBUN	2022-09-03	9	422,69
INVERNADA	2022-09-03	9	1282,99
LAJA	2022-09-03	9	1316,62
MACHICURA	2022-09-03	9	257,08
MAULE	2022-09-03	9	2158,38
MELADO	2022-09-03	9	642,38
PANGUE	2022-09-03	9	509,13
POLCURA	2022-09-03	9	735,74
RALCO	2022-09-03	9	722,44
RAPEL	2022-09-03	9	104,05
ANGOSTURA	2022-09-03	10	316,88
CHAPO	2022-09-03	10	239,31
COLBUN	2022-09-03	10	422,7
INVERNADA	2022-09-03	10	1283,0
LAJA	2022-09-03	10	1316,62
MACHICURA	2022-09-03	10	257,06
MAULE	2022-09-03	10	2158,38
MELADO	2022-09-03	10	642,54
PANGUE	2022-09-03	10	509,19
POLCURA	2022-09-03	10	735,71
RALCO	2022-09-03	10	722,42
RAPEL	2022-09-03	10	104,05
ANGOSTURA	2022-09-03	11	316,81
CHAPO	2022-09-03	11	239,31
COLBUN	2022-09-03	11	422,7
INVERNADA	2022-09-03	11	1283,01
LAJA	2022-09-03	11	1316,62
MACHICURA	2022-09-03	11	257,04
MAULE	2022-09-03	11	2158,38
MELADO	2022-09-03	11	642,71
PANGUE	2022-09-03	11	509,24
POLCURA	2022-09-03	11	735,65
RALCO	2022-09-03	11	722,43
RAPEL	2022-09-03	11	104,06
ANGOSTURA	2022-09-03	12	316,81
CHAPO	2022-09-03	12	239,31
COLBUN	2022-09-03	12	422,7
INVERNADA	2022-09-03	12	1283,02
LAJA	2022-09-03	12	1316,62
MACHICURA	2022-09-03	12	257,02
MAULE	2022-09-03	12	2158,38
MELADO	2022-09-03	12	642,87
PANGUE	2022-09-03	12	509,27
POLCURA	2022-09-03	12	735,55
RALCO	2022-09-03	12	722,44
RAPEL	2022-09-03	12	104,06
ANGOSTURA	2022-09-03	13	316,83
CHAPO	2022-09-03	13	239,3
COLBUN	2022-09-03	13	422,7
INVERNADA	2022-09-03	13	1283,03
LAJA	2022-09-03	13	1316,62
MACHICURA	2022-09-03	13	256,98
MAULE	2022-09-03	13	2158,38
MELADO	2022-09-03	13	643,02
PANGUE	2022-09-03	13	509,32
POLCURA	2022-09-03	13	735,42
RALCO	2022-09-03	13	722,45
RAPEL	2022-09-03	13	104,07
ANGOSTURA	2022-09-03	14	316,89
CHAPO	2022-09-03	14	239,3
COLBUN	2022-09-03	14	422,7
INVERNADA	2022-09-03	14	1283,04
LAJA	2022-09-03	14	1316,62
MACHICURA	2022-09-03	14	256,96
MAULE	2022-09-03	14	2158,38
MELADO	2022-09-03	14	643,17
PANGUE	2022-09-03	14	509,4
POLCURA	2022-09-03	14	735,28
RALCO	2022-09-03	14	722,45
RAPEL	2022-09-03	14	104,07
ANGOSTURA	2022-09-03	15	316,93
CHAPO	2022-09-03	15	239,29
COLBUN	2022-09-03	15	422,7
INVERNADA	2022-09-03	15	1283,05
LAJA	2022-09-03	15	1316,62
MACHICURA	2022-09-03	15	256,94
MAULE	2022-09-03	15	2158,38
MELADO	2022-09-03	15	643,31
PANGUE	2022-09-03	15	509,47
POLCURA	2022-09-03	15	735,04
RALCO	2022-09-03	15	722,46
RAPEL	2022-09-03	15	104,08
ANGOSTURA	2022-09-03	16	316,95
CHAPO	2022-09-03	16	239,29
COLBUN	2022-09-03	16	422,7
INVERNADA	2022-09-03	16	1283,06
LAJA	2022-09-03	16	1316,62
MACHICURA	2022-09-03	16	256,91
MAULE	2022-09-03	16	2158,38
MELADO	2022-09-03	16	643,46
PANGUE	2022-09-03	16	509,55
POLCURA	2022-09-03	16	734,99
RALCO	2022-09-03	16	722,47
RAPEL	2022-09-03	16	104,08
ANGOSTURA	2022-09-03	17	316,95
CHAPO	2022-09-03	17	239,28
COLBUN	2022-09-03	17	422,71
INVERNADA	2022-09-03	17	1283,06
LAJA	2022-09-03	17	1316,62
MACHICURA	2022-09-03	17	256,89
MAULE	2022-09-03	17	2158,38
MELADO	2022-09-03	17	643,6
PANGUE	2022-09-03	17	509,61
POLCURA	2022-09-03	17	735,03
RALCO	2022-09-03	17	722,47
RAPEL	2022-09-03	17	104,09
ANGOSTURA	2022-09-03	18	316,88
CHAPO	2022-09-03	18	239,28
COLBUN	2022-09-03	18	422,71
INVERNADA	2022-09-03	18	1283,07
LAJA	2022-09-03	18	1316,62
MACHICURA	2022-09-03	18	256,85
MAULE	2022-09-03	18	2158,38
MELADO	2022-09-03	18	643,73
PANGUE	2022-09-03	18	509,68
POLCURA	2022-09-03	18	734,96
RALCO	2022-09-03	18	722,48
RAPEL	2022-09-03	18	104,08
ANGOSTURA	2022-09-03	19	316,74
CHAPO	2022-09-03	19	239,28
COLBUN	2022-09-03	19	422,72
INVERNADA	2022-09-03	19	1283,08
LAJA	2022-09-03	19	1316,62
MACHICURA	2022-09-03	19	256,8
MAULE	2022-09-03	19	2158,38
MELADO	2022-09-03	19	643,74
PANGUE	2022-09-03	19	509,55
POLCURA	2022-09-03	19	734,84
RALCO	2022-09-03	19	722,48
RAPEL	2022-09-03	19	104,07
ANGOSTURA	2022-09-03	20	316,64
CHAPO	2022-09-03	20	239,28
COLBUN	2022-09-03	20	422,71
INVERNADA	2022-09-03	20	1283,09
LAJA	2022-09-03	20	1316,62
MACHICURA	2022-09-03	20	256,89
MAULE	2022-09-03	20	2158,38
MELADO	2022-09-03	20	643,65
PANGUE	2022-09-03	20	509,44
POLCURA	2022-09-03	20	734,76
RALCO	2022-09-03	20	722,49
RAPEL	2022-09-03	20	104,05
ANGOSTURA	2022-09-03	21	316,62
CHAPO	2022-09-03	21	239,28
COLBUN	2022-09-03	21	422,71
INVERNADA	2022-09-03	21	1283,1
LAJA	2022-09-03	21	1316,62
MACHICURA	2022-09-03	21	256,98
MAULE	2022-09-03	21	2158,38
MELADO	2022-09-03	21	643,58
PANGUE	2022-09-03	21	509,31
POLCURA	2022-09-03	21	734,74
RALCO	2022-09-03	21	722,5
RAPEL	2022-09-03	21	104,07
ANGOSTURA	2022-09-03	22	316,58
CHAPO	2022-09-03	22	239,28
COLBUN	2022-09-03	22	422,71
INVERNADA	2022-09-03	22	1283,11
LAJA	2022-09-03	22	1316,62
MACHICURA	2022-09-03	22	257,1
MAULE	2022-09-03	22	2158,38
MELADO	2022-09-03	22	643,51
PANGUE	2022-09-03	22	509,11
POLCURA	2022-09-03	22	734,74
RALCO	2022-09-03	22	722,5
RAPEL	2022-09-03	22	104,09
ANGOSTURA	2022-09-03	23	316,61
CHAPO	2022-09-03	23	239,28
COLBUN	2022-09-03	23	422,7
INVERNADA	2022-09-03	23	1283,12
LAJA	2022-09-03	23	1316,62
MACHICURA	2022-09-03	23	257,21
MAULE	2022-09-03	23	2158,38
MELADO	2022-09-03	23	643,4
PANGUE	2022-09-03	23	508,96
POLCURA	2022-09-03	23	734,74
RALCO	2022-09-03	23	722,48
RAPEL	2022-09-03	23	104,1
ANGOSTURA	2022-09-03	24	316,67
CHAPO	2022-09-03	24	239,28
COLBUN	2022-09-03	24	422,7
INVERNADA	2022-09-03	24	1283,14
LAJA	2022-09-03	24	1316,67
MACHICURA	2022-09-03	24	257,32
MAULE	2022-09-03	24	2158,4
MELADO	2022-09-03	24	643,39
PANGUE	2022-09-03	24	508,87
POLCURA	2022-09-03	24	734,73
RALCO	2022-09-03	24	722,49
RAPEL	2022-09-03	24	104,1
ANGOSTURA	2022-09-04	1	316,78
CHAPO	2022-09-04	1	239,28
COLBUN	2022-09-04	1	422,72
INVERNADA	2022-09-04	1	1283,15
LAJA	2022-09-04	1	1316,67
MACHICURA	2022-09-04	1	257,28
MAULE	2022-09-04	1	2158,4
MELADO	2022-09-04	1	643,31
PANGUE	2022-09-04	1	508,64
POLCURA	2022-09-04	1	734,72
RALCO	2022-09-04	1	722,5
RAPEL	2022-09-04	1	104,1
ANGOSTURA	2022-09-04	2	316,92
CHAPO	2022-09-04	2	239,28
COLBUN	2022-09-04	2	422,74
INVERNADA	2022-09-04	2	1283,15
LAJA	2022-09-04	2	1316,67
MACHICURA	2022-09-04	2	257,24
MAULE	2022-09-04	2	2158,4
MELADO	2022-09-04	2	643,33
PANGUE	2022-09-04	2	508,52
POLCURA	2022-09-04	2	734,72
RALCO	2022-09-04	2	722,49
RAPEL	2022-09-04	2	104,1
ANGOSTURA	2022-09-04	3	316,98
CHAPO	2022-09-04	3	239,28
COLBUN	2022-09-04	3	422,76
INVERNADA	2022-09-04	3	1283,16
LAJA	2022-09-04	3	1316,67
MACHICURA	2022-09-04	3	257,21
MAULE	2022-09-04	3	2158,4
MELADO	2022-09-04	3	643,28
PANGUE	2022-09-04	3	508,51
POLCURA	2022-09-04	3	734,72
RALCO	2022-09-04	3	722,52
RAPEL	2022-09-04	3	104,1
ANGOSTURA	2022-09-04	4	316,86
CHAPO	2022-09-04	4	239,28
COLBUN	2022-09-04	4	422,77
INVERNADA	2022-09-04	4	1283,17
LAJA	2022-09-04	4	1316,67
MACHICURA	2022-09-04	4	257,19
MAULE	2022-09-04	4	2158,4
MELADO	2022-09-04	4	643,28
PANGUE	2022-09-04	4	508,57
POLCURA	2022-09-04	4	734,72
RALCO	2022-09-04	4	722,53
RAPEL	2022-09-04	4	104,11
ANGOSTURA	2022-09-04	5	316,66
CHAPO	2022-09-04	5	239,28
COLBUN	2022-09-04	5	422,78
INVERNADA	2022-09-04	5	1283,18
LAJA	2022-09-04	5	1316,67
MACHICURA	2022-09-04	5	257,16
MAULE	2022-09-04	5	2158,4
MELADO	2022-09-04	5	643,33
PANGUE	2022-09-04	5	508,64
POLCURA	2022-09-04	5	734,75
RALCO	2022-09-04	5	722,53
RAPEL	2022-09-04	5	104,11
ANGOSTURA	2022-09-04	6	316,45
CHAPO	2022-09-04	6	239,28
COLBUN	2022-09-04	6	422,79
INVERNADA	2022-09-04	6	1283,2
LAJA	2022-09-04	6	1316,67
MACHICURA	2022-09-04	6	257,13
MAULE	2022-09-04	6	2158,4
MELADO	2022-09-04	6	643,44
PANGUE	2022-09-04	6	508,69
POLCURA	2022-09-04	6	734,76
RALCO	2022-09-04	6	722,55
RAPEL	2022-09-04	6	104,12
ANGOSTURA	2022-09-04	7	316,26
CHAPO	2022-09-04	7	239,28
COLBUN	2022-09-04	7	422,81
INVERNADA	2022-09-04	7	1283,21
LAJA	2022-09-04	7	1316,67
MACHICURA	2022-09-04	7	257,09
MAULE	2022-09-04	7	2158,4
MELADO	2022-09-04	7	643,49
PANGUE	2022-09-04	7	508,72
POLCURA	2022-09-04	7	734,77
RALCO	2022-09-04	7	722,55
RAPEL	2022-09-04	7	104,14
ANGOSTURA	2022-09-04	8	316,15
CHAPO	2022-09-04	8	239,27
COLBUN	2022-09-04	8	422,81
INVERNADA	2022-09-04	8	1283,22
LAJA	2022-09-04	8	1316,67
MACHICURA	2022-09-04	8	257,09
MAULE	2022-09-04	8	2158,4
MELADO	2022-09-04	8	643,55
PANGUE	2022-09-04	8	508,77
POLCURA	2022-09-04	8	734,77
RALCO	2022-09-04	8	722,56
RAPEL	2022-09-04	8	104,13
ANGOSTURA	2022-09-04	9	316,17
CHAPO	2022-09-04	9	239,27
COLBUN	2022-09-04	9	422,82
INVERNADA	2022-09-04	9	1283,23
LAJA	2022-09-04	9	1316,67
MACHICURA	2022-09-04	9	257,09
MAULE	2022-09-04	9	2158,4
MELADO	2022-09-04	9	643,69
PANGUE	2022-09-04	9	508,8
POLCURA	2022-09-04	9	734,73
RALCO	2022-09-04	9	722,57
RAPEL	2022-09-04	9	104,14
ANGOSTURA	2022-09-04	10	316,17
CHAPO	2022-09-04	10	239,27
COLBUN	2022-09-04	10	422,83
INVERNADA	2022-09-04	10	1283,24
LAJA	2022-09-04	10	1316,67
MACHICURA	2022-09-04	10	257,06
MAULE	2022-09-04	10	2158,4
MELADO	2022-09-04	10	643,84
PANGUE	2022-09-04	10	508,79
POLCURA	2022-09-04	10	734,68
RALCO	2022-09-04	10	722,58
RAPEL	2022-09-04	10	104,14
ANGOSTURA	2022-09-04	11	316,19
CHAPO	2022-09-04	11	239,27
COLBUN	2022-09-04	11	422,83
INVERNADA	2022-09-04	11	1283,26
LAJA	2022-09-04	11	1316,67
MACHICURA	2022-09-04	11	257,04
MAULE	2022-09-04	11	2158,4
MELADO	2022-09-04	11	644,0
PANGUE	2022-09-04	11	508,83
POLCURA	2022-09-04	11	734,59
RALCO	2022-09-04	11	722,6
RAPEL	2022-09-04	11	104,15
ANGOSTURA	2022-09-04	12	316,26
CHAPO	2022-09-04	12	239,27
COLBUN	2022-09-04	12	422,84
INVERNADA	2022-09-04	12	1283,27
LAJA	2022-09-04	12	1316,67
MACHICURA	2022-09-04	12	257,03
MAULE	2022-09-04	12	2158,4
MELADO	2022-09-04	12	644,14
PANGUE	2022-09-04	12	508,83
POLCURA	2022-09-04	12	734,62
RALCO	2022-09-04	12	722,63
